#TYPE System.Collections.DictionaryEntry
"Name","Key","Value"
"https://cloudnativebackup.sharepoint.com/sites/RootLevelTeamClassicSite2654","https://cloudnativebackup.sharepoint.com/sites/RootLevelTeamClassicSite2654","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_3_22","https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_3_22","4"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_7_91","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_7_91","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_NroBL_1_49","https://cloudnativebackup.sharepoint.com/sites/grp_scale_NroBL_1_49","4"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_7_88","https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_7_88","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_6_19","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_6_19","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_3_63","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_3_63","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_5_24","https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_5_24","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_1_40","https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_1_40","5"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_5_33","https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_5_33","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_9_32","https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_9_32","4"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_0_21","https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_0_21","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_8_15","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_8_15","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_8_78","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_8_78","4"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sC1y9_4_30","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sC1y9_4_30","4"
